filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
11,2.953220615709476,2.1087310751191097,4.884155696410106,19.376286709973776,4.936356736707754,160.93802578680467,786432000.0,single_edge,0.0039723445919957,0.3,-0.6,0.0275974719009087,0.0,2.953220615709476,4.842825551812477e-05,0.0039723445919957,0.3,-0.6,0.0275974719009087,0.0,121500,0.898578,0.0587605,0.0,0.784863,0.0316023,0.0,0.621859,0.0328728,0.0,0.0
12,2.946583536931624,2.087393192693451,5.195581427780852,25.29212532471931,5.122858534679377,215.62704169741937,786432000.0,single_edge,0.0041686094318817,0.3,-0.6,0.0275354492419507,0.0,2.946583536931624,4.842825551812477e-05,0.0034760137351806,0.3,-0.58,0.0260451331256323,0.0,153772,0.91107,0.0573295,0.0,0.796711,0.0300654,0.0,0.631936,0.0311063,0.0,0.0
13,4.518117004316443,3.4333456775009297,7.697007081098767,18.43528067202643,4.552245430975868,183.4565451145649,786432000.0,single_edge,0.0046460172001607,0.5,-0.9,1.5852309351858782,50.0,4.518117004316443,4.842825551812477e-05,0.0043926170652417,0.4,-0.81,0.5149552682866443,0.0,96000,1.12751,0.0607346,0.0,0.980005,0.033722,0.0,0.778765,0.0356916,0.0,0.0
14,4.944108647191598,3.678367376523628,7.557196261912174,14.819905402844572,5.136931553031947,115.6542624110565,786432000.0,single_edge,0.0080008605269374,0.5,-0.9,1.567444196330547,200.0,4.413707242924267,4.842825551812477e-05,0.0060262100280575,0.5,-0.93,1.8091930000509373,100.0,51256,1.1227,0.0636857,0.0,0.973843,0.0370936,0.0,0.76914,0.0388672,0.0,0.0
15,5.807331897705407,5.078163484968822,6.962567500915948,1.5890490953769714,0.0591131484942824,28.12544083158836,786432000.0,inside_out,0.0523620216690242,6.9,1.1,8.055872881448693,0.0,5.807331897705407,4.842825551812477e-05,0.0523620216690242,6.9,1.1,8.055872881448693,0.0,670,2.272,0.052362,0.0,2.39262,0.0582692,0.0,1.99271,0.0524384,0.0,0.0
16,3.6812894318573792,2.667182386418007,7.658081728250213,35.86553452256256,4.825967246859831,296.78072173419974,786432000.0,multi_edge,0.0043147555719503,0.4,-0.7,0.2732803445818106,100.0,3.6812894318573792,4.842825551812477e-05,0.0026131647890481,0.26,-0.4,0.0050502939541916,0.0,273375,1.02884,0.0549322,0.0,0.901441,0.0276254,0.0,0.715173,0.0284604,0.0,0.0
17,5.36323503942217,4.001265084194845,7.235797362110436,11.103629036753704,5.685886445723232,64.04419803363025,786432000.0,dual_color,0.0101969747018854,0.4,-1.0,1.0990871043808883,0.0,5.176578446278144,4.842825551812477e-05,0.0082808077258949,0.4,-0.98,0.9897006926125608,25.0,27000,1.01032,0.0738897,0.0,0.882685,0.0475141,0.0,0.688456,0.0474701,0.0,0.0
18,2.6850921170460365,1.866894514266058,5.320071748811783,31.640433804440107,5.691188948915795,252.5178463318915,786432000.0,multi_edge,0.0044983064182249,0.3,-0.6,0.0250918451054248,0.0,2.5007006114556494,4.842825551812477e-05,0.0031461518881171,0.31,-0.6,0.0305972743975017,25.0,192000,0.845744,0.0565882,0.0,0.741916,0.0293918,0.0,0.586849,0.0297648,0.0,0.0
19,9.558426074774358,8.365358991363507,11.04937853870656,1.2636101351994409,0.1891248537818691,12.288100322315962,786432000.0,inside_out,0.0481142825870765,0.3,3.2,0.0007678455553622,50.0,9.212514986481484,4.842825551812477e-05,0.048114271186758,0.33,2.9,0.0028912806399323,100.0,796,2.47463,0.049504,0.0,2.87913,0.048189,0.0,2.07546,0.0481143,0.0,0.0
20,6.272533022061715,4.615411406691109,10.352952803433814,16.54069331020974,5.576359850308439,141.07329008684715,786432000.0,dual_color,0.0049406139399386,0.2,-0.1,0.0001131409275263,0.0,6.272533022061715,4.842825551812477e-05,0.004938841432117,0.23,-0.3,0.0015244821299246,0.0,72000,1.31086,0.056892,0.0,1.15253,0.0297245,0.0,0.912016,0.0295304,0.0,0.0
21,19.011257302196103,16.364802354357504,23.165599369443743,1.6335171893948148,0.3260834682447365,21.36896599762873,786432000.0,eye,0.0201104136065419,4.6,-0.7,44.594187800235694,0.0,19.011257302196103,4.842825551812477e-05,0.0201104136065419,4.6,-0.7,44.594187800235694,0.0,4500,3.59332,0.0386745,0.0,3.30953,0.0210418,0.0,2.76388,0.0280845,0.0,0.0
22,4.5664560025367,3.3106287701301795,7.667943159828623,19.155513832857768,4.893637902796477,174.81856877156918,786432000.0,multi_edge,0.0071682912200872,0.6,-1.0,3.5726224874510177,50.0,4.5664560025367,4.842825551812477e-05,0.0040933624300992,0.4,-0.86,0.5989174231650787,0.0,108000,1.08851,0.0625592,0.0,0.945608,0.035715,0.0,0.749194,0.0375192,0.0,0.0
23,3.7276345169028655,2.876616589908329,6.928297704228687,19.68934343842278,4.92715486025984,219.60358424658315,786432000.0,single_edge,0.0073270586241008,0.4,-0.8,0.382797292791046,50.0,3.7276345169028655,4.842825551812477e-05,0.0048748960947229,0.36,-0.8,0.2287527715939958,0.0,81000,0.986093,0.0619858,0.0,0.860834,0.034941,0.0,0.679917,0.0359836,0.0,0.0
24,3.9209679519200535,2.7441876603298656,8.38335225506036,31.631814537838537,6.596024443093016,307.6677847439075,786432000.0,single_edge,0.0055415511843786,0.3,-0.7,0.0444019554189754,50.0,3.9209679519200535,4.842825551812477e-05,0.0044629556471827,0.2,-0.35,0.0001527943530174,0.0,96000,0.91507,0.0623772,0.0,0.803822,0.0354841,0.0,0.631884,0.0351413,0.0,0.0
25,4.497509909092733,3.173109670660041,9.835607573869106,36.82713655143552,6.29058352417467,255.82828442636315,786432000.0,multi_edge,0.0063823273581125,0.2,-0.3,0.0001487271795334,0.0,4.497509909092733,4.842825551812477e-05,0.002996576830398,0.3,-0.74,0.0639458933868598,0.0,216000,1.00188,0.0628384,0.0,0.876063,0.036021,0.0,0.688297,0.0366005,0.0,0.0
26,3.8278274770097593,3.045944071259644,5.127958146672198,8.855608750443183,3.0735029766620974,78.2608234352107,786432000.0,dual_color,0.0055475522955903,0.7,-0.8,2.866570408713141,50.0,3.8278274770097593,4.842825551812477e-05,0.0038263983823234,0.5,-0.64,0.8181915776782146,0.0,121500,1.27838,0.0476054,0.0,1.11637,0.019738,0.0,0.903915,0.0224282,0.0,0.0
27,3.037912790007883,2.0444219670401096,7.73609949737544,52.18141876278137,7.037773375367223,357.6378164526814,786432000.0,multi_edge,0.0032843537271717,0.2,-0.4,0.000140312208939,0.0,3.037912790007883,4.842825551812477e-05,0.0027260719706836,0.2,-0.38,0.0001309966119046,0.0,243000,0.792534,0.0612714,0.0,0.696117,0.034449,0.0,0.545977,0.0342717,0.0,0.0
28,4.305212342248103,3.0521951168169674,7.578664860585524,25.0848370072678,6.180808509116387,195.84478572121125,786432000.0,single_edge,0.0064267135463124,0.3,-0.7,0.0489760916677762,50.0,4.305212342248103,4.842825551812477e-05,0.0046839826502432,0.25,-0.6,0.0070339986665439,0.0,81000,0.95297,0.0635408,0.0,0.835423,0.036638,0.0,0.657055,0.0366793,0.0,0.0
29,2.544030406615645,1.7875191368536811,4.87962248158411,24.09248069683563,6.096552017019784,248.6576988741515,786432000.0,single_edge,0.0122242238843665,0.1,1.6,7.585417867662458e-16,50.0,2.182425220748649,4.842825551812477e-05,0.0113259749630316,0.1,1.7,5.364536638007785e-16,125.0,15187,0.801429,0.0589759,0.0,0.705744,0.0317657,0.0,0.563702,0.0300447,0.0,0.0
30,3.2381893295694444,2.211179314279187,6.846756511214928,32.64909422715599,6.750480043191327,310.28451542254794,786432000.0,single_edge,0.0049314141508306,0.3,-0.7,0.0365690467536528,50.0,3.2381893295694444,4.842825551812477e-05,0.0042508410303484,0.2,-0.35,0.0001261874745283,0.0,108000,0.830656,0.0623588,0.0,0.728584,0.0354356,0.0,0.573131,0.0354517,0.0,0.0
31,4.6024111400071295,3.640468487675847,6.777042985385482,6.817995467719227,2.093902091023486,94.15291446073164,786432000.0,eye,0.0064864180018724,0.4,-0.1,0.1274618960711887,0.0,4.6024111400071295,4.842825551812477e-05,0.0063964597581329,0.4,-0.09,0.125560764141783,0.0,45562,1.54532,0.0410903,0.0,1.35187,0.012976,0.0,1.11226,0.0154726,0.0,0.0
32,3.5523497508344555,2.6378781095589083,6.754818037330991,19.67516401091426,4.475806659177667,204.6544519959019,786432000.0,single_edge,0.0052051008524754,0.5,-0.9,1.2498325080749693,50.0,3.5523497508344555,4.842825551812477e-05,0.0044695847383015,0.4,-0.81,0.4048813293771063,0.0,96000,1.00129,0.0606829,0.0,0.873351,0.0335716,0.0,0.692832,0.0350783,0.0,0.0
33,2.371361915724709,1.661353151135152,5.335937996280323,43.95582925022578,5.705658974570347,350.1024355397823,786432000.0,multi_edge,0.004161263997588,0.2,-0.1,4.277348332836769e-05,0.0,2.371361915724709,4.842825551812477e-05,0.0019946096336224,0.21,-0.2,0.000121773320896,0.0,486000,0.794808,0.0549527,0.0,0.698383,0.0278489,0.0,0.55119,0.028004,0.0,0.0
34,3.3525077837669115,2.3380334303266124,6.309814850448007,29.36291961518328,6.731613371806796,253.7989077096352,786432000.0,single_edge,0.0052989073597368,0.3,-0.7,0.0380188154220156,50.0,3.3525077837669115,4.842825551812477e-05,0.0042983500376529,0.21,-0.4,0.0003193256293401,0.0,96000,0.850623,0.0624647,0.0,0.746556,0.035478,0.0,0.587973,0.0353908,0.0,0.0
37,17.20683415206671,14.783813155555114,20.22942468631787,1.9020137670008983,0.4623752575136702,19.65606347832794,786432000.0,eye,0.0248780395183801,3.0,-0.7,39.1316331814695,0.0,17.20683415206671,4.842825551812477e-05,0.0248780395183801,3.0,-0.7,39.1316331814695,0.0,3000,3.30236,0.0435582,0.0,3.09896,0.0260228,0.0,2.58285,0.0330299,0.0,0.0
38,6.7070607031536005,5.239580565515577,9.603407798838756,10.628165728956557,3.630054219614175,102.72892746112863,786432000.0,dual_color,0.0049251578549008,0.5,-0.8,1.9961490187957147,0.0,6.7070607031536005,4.842825551812477e-05,0.0042676563826704,0.43,-0.7,0.8355652763665276,0.0,102514,1.53973,0.0537903,0.0,1.34113,0.0263864,0.0,1.07386,0.0288066,0.0,0.0
39,5.358547597044291,4.291352993654249,7.552085672808347,8.300134040859708,2.080573838658084,107.00078751361352,786432000.0,eye,0.0110135539834309,0.1,5.8,6.406570203304111e-19,100.0,4.917206796028695,4.842825551812477e-05,0.0109553429999982,0.1,5.9,5.570991912625315e-19,125.0,15187,1.69831,0.0382653,0.0,1.50903,0.0143806,0.0,1.22885,0.0107931,0.0,0.0
40,5.944966055880671,5.238259547783344,6.938174592897529,1.0729971448553144,-0.014338810367604,20.064391255805408,786432000.0,inside_out,0.0499966866769766,2.5,1.1,6.211186175518882,200.0,5.623145293338384,4.842825551812477e-05,0.0499966866769766,2.5,1.1,6.211186175518882,200.0,750,2.18431,0.050186,0.0,2.37762,0.0543741,0.0,1.92416,0.0500031,0.0,0.0
41,3.105694451615147,2.2142669528529697,6.436954409064286,37.35696058648129,5.497931998313264,284.486151009721,786432000.0,multi_edge,0.0049837729750705,0.2,-0.2,7.51367275289919e-05,0.0,3.105694451615147,4.842825551812477e-05,0.002577430306116,0.24,-0.4,0.001712877923614,0.0,288000,0.902233,0.0567454,0.0,0.791761,0.029579,0.0,0.625939,0.0298708,0.0,0.0
42,7.6658435055602,5.346973615887229,11.995900724884294,17.55050888845319,6.793787764622559,119.49511196595148,786432000.0,dual_color,0.0063683256709533,0.2,-0.3,0.0002344657793642,50.0,7.6658435055602,4.842825551812477e-05,0.0042027622611492,0.2,-0.33,0.0002795531264018,0.0,108000,1.28649,0.0612049,0.0,1.13181,0.0345499,0.0,0.886184,0.0339712,0.0,0.0
43,3.161981940522589,2.432715737810541,4.75417343147659,12.717432013641726,4.385578692903267,101.67086779804627,786432000.0,single_edge,0.0043897803355522,0.5,-0.9,1.1977204320161323,0.0,3.0302239373750117,4.842825551812477e-05,0.0037811136569043,0.5,-0.88,1.0909504382830544,25.0,136687,0.977157,0.0583685,0.0,0.845162,0.0318324,0.0,0.671245,0.0345333,0.0,0.0
44,6.898745598086143,4.962103416331699,10.748660843063533,17.884777584675366,5.915487113572539,140.18336680583852,786432000.0,dual_color,0.0069733313306956,0.1,1.3,5.457780279209751e-15,0.0,6.898745598086143,4.842825551812477e-05,0.0068287461890145,0.11,1.0,7.562125974808659e-13,0.0,40500,1.30884,0.0579873,0.0,1.1523,0.0312342,0.0,0.905015,0.0306231,0.0,0.0
45,3.7805665516672864,2.909898801275519,5.649724454386426,10.705145978986604,3.2164257465929413,131.74190460521936,786432000.0,eye,0.0075767888615092,0.4,-0.6,0.2582503478869793,0.0,3.7805665516672864,4.842825551812477e-05,0.0071020223035983,0.4,-0.59,0.2526773403815662,0.0,36000,1.18946,0.0534391,0.0,1.03832,0.0258726,0.0,0.835353,0.0282609,0.0,0.0
46,2.6469561810503603,2.1466965054643445,3.699443528125776,6.642315368954122,1.699675593784933,103.46974065036324,786432000.0,eye,0.0177250043954918,0.3,2.3,0.0003922177277639,100.0,2.447728856922305,4.842825551812477e-05,0.0177230483138133,0.29,2.5,0.000216062205977,125.0,6000,1.29058,0.028921,0.0,1.21636,0.0233541,0.0,1.00734,0.0179571,0.0,0.0
47,4.994882597267536,3.788919051182471,6.940539085744924,10.124734740265854,4.28586054757646,68.95115343070968,786432000.0,dual_color,0.0050270544670225,0.6,-0.9,3.035360595528476,100.0,4.994882597267536,4.842825551812477e-05,0.0023761542492997,0.44,-0.8,0.8794731741109293,0.0,324000,1.25793,0.0558621,0.0,1.09365,0.0289524,0.0,0.868457,0.0312241,0.0,0.0
48,3.1904335493718854,2.2553219226595767,5.300427518052265,25.466573286177493,5.717982387304734,248.44573127868435,786432000.0,single_edge,0.0056169687825564,0.3,-0.6,0.0272991143987407,50.0,3.008265931266892,4.842825551812477e-05,0.005468949576835,0.3,-0.62,0.029750036879441,25.0,60750,0.896098,0.0600638,0.0,0.785713,0.0328515,0.0,0.621426,0.0331873,0.0,0.0
49,6.222509693192955,4.652654331852222,9.168211750708965,12.52440432102467,4.388548728745251,110.21205026673849,786432000.0,single_edge,0.0077354813585949,0.5,-0.9,2.1344421969896303,100.0,5.971423075611592,4.842825551812477e-05,0.00641669249133,0.47,-0.9,1.7971480366113497,25.0,45562,1.30514,0.0638083,0.0,1.13382,0.0369556,0.0,0.897577,0.0386685,0.0,0.0
50,3.8972248649511534,2.843083596083699,6.588613723595266,19.22299277688495,4.637939353668495,179.04616951166392,786432000.0,single_edge,0.0043994054397827,0.3,-0.5,0.0278306845434366,0.0,3.8972248649511534,4.842825551812477e-05,0.0031420667024683,0.38,-0.7,0.2512622714093126,0.0,192000,1.10099,0.0548621,0.0,0.959003,0.0278005,0.0,0.761957,0.0298547,0.0,0.0
52,5.636245733775048,4.934000471721377,7.039689039647638,1.6671437423092614,-0.0182654319355967,33.160979108409,786432000.0,inside_out,0.0475869314489477,0.6,9.6,0.0398210754387567,200.0,5.424884695686452,4.842825551812477e-05,0.0475866734614522,0.51,9.4,0.0128266110347979,100.0,843,2.17593,0.0475867,0.0,2.30147,0.0542523,0.0,1.90128,0.0481337,0.0,0.0
53,1.575323216304846,1.3593361715861236,2.0648473745221594,2.1633751411884186,0.2128355357481119,43.42951558716119,786432000.0,inside_out,0.0249771324019996,20.0,-0.6,3.404390534203169,0.0,1.575323216304846,4.842825551812477e-05,0.0249771324019996,20.0,-0.6,3.404390534203169,0.0,3000,1.0762,0.0408643,0.0,1.00971,0.0232083,0.0,0.840467,0.0295391,0.0,0.0
54,3.959758262037061,2.7568371091025994,8.87249502430215,46.91012274929056,6.041908498889603,334.00588741650665,786432000.0,multi_edge,0.0038572716319699,0.2,-0.3,0.0001309443869721,0.0,3.959758262037061,4.842825551812477e-05,0.0036516743884474,0.26,-0.6,0.0097774509363313,0.0,144000,0.944066,0.0607452,0.0,0.826166,0.0338125,0.0,0.650296,0.0344087,0.0,0.0
55,3.288137237003381,2.3736856877500045,6.333265990781485,23.85746459526,4.736745964496908,230.63470638843955,786432000.0,single_edge,0.0053239035022087,0.4,-0.7,0.2590393582887083,50.0,3.288137237003381,4.842825551812477e-05,0.0028703540905781,0.36,-0.7,0.1528116965950609,0.0,216000,0.99164,0.0559538,0.0,0.864502,0.0287345,0.0,0.687955,0.0306021,0.0,0.0
56,6.390817117350751,4.65731352480851,10.359089868138335,16.93422430130743,6.330559463902964,144.59302190740283,786432000.0,dual_color,0.0075981333930074,0.3,-0.8,0.1108346859488482,0.0,6.390817117350751,4.842825551812477e-05,0.0060987895878983,0.3,-0.78,0.1035854077887211,0.0,48000,1.14975,0.067374,0.0,1.0059,0.0408516,0.0,0.786145,0.0408794,0.0,0.0
57,3.793674059730234,2.823984904690383,6.194966436899905,17.479281865400733,4.20185466616398,176.1402816823781,786432000.0,single_edge,0.006427768679553,0.4,-0.8,0.4208313623442634,0.0,3.793674059730234,4.842825551812477e-05,0.0040599121169024,0.4,-0.76,0.3787692025318001,0.0,108000,1.07268,0.0575728,0.0,0.931196,0.0305737,0.0,0.741986,0.033059,0.0,0.0
58,2.9876967796271834,2.6122218905503387,3.63533563259114,1.3584210671327694,-0.1670165639277561,32.45613010718127,786432000.0,inside_out,0.0267815016806199,5.5,18.0,2.4252647585128777,0.0,2.9876967796271834,4.842825551812477e-05,0.0267815016806199,5.5,18.0,2.4252647585128777,0.0,2530,1.72332,0.0266658,0.0,1.58037,0.0477655,0.0,1.32027,0.0448275,0.0,0.0
59,7.149180536506826,5.549821736261356,9.761908200060766,8.767015780241698,3.752915039850564,63.0901086584641,786432000.0,dual_color,0.0024478752725932,0.5,-0.8,2.127732302531794,0.0,7.149180536506826,4.842825551812477e-05,0.0024478752725932,0.5,-0.8,2.127732302531794,0.0,324000,1.60027,0.0525486,0.0,1.39522,0.0253451,0.0,1.10972,0.0275045,0.0,0.0
60,0.7558156564295481,0.5495806110176091,1.3811728769220837,22.81495684716205,4.02995750791807,206.8173693341947,786432000.0,misc,0.0092070262005423,0.2,1.6,3.856545950393725e-07,200.0,0.5915658817850861,4.842825551812477e-05,0.0090751023408732,0.23,1.3,6.559458626683611e-06,300.0,22780,0.572186,0.0366845,0.0,0.500883,0.0116499,0.0,0.397512,0.0101672,0.0,0.0
61,3.119283934010784,2.278435624521383,4.924352116179626,16.488773577889397,5.550209625699754,129.2558261363512,786432000.0,misc,0.0040857070282251,0.3,-0.5,0.0205872164694472,50.0,2.96658939305461,4.842825551812477e-05,0.0031860492356484,0.3,-0.53,0.0229108987434793,25.0,192000,0.939613,0.0555109,0.0,0.823162,0.0282804,0.0,0.652889,0.0290831,0.0,0.0
62,5.924757100907465,4.42701132619243,7.702666577488404,9.964091434473463,4.853990700408336,61.435109837543415,786432000.0,misc,0.0101856888545501,0.4,-0.8,0.5668174367117333,200.0,5.415262638216222,4.842825551812477e-05,0.0096058963360541,0.33,-0.7,0.1404744520032124,100.0,20250,1.2107,0.064995,0.0,1.055,0.038447,0.0,0.829242,0.0394248,0.0,0.0
63,2.2930609904862216,1.6417319832249946,4.427098472234914,30.14954000286232,5.653052775162204,264.421889050025,786432000.0,multi_edge,0.0038080489684265,0.2,0.0,3.135628999846551e-05,0.0,2.2930609904862216,4.842825551812477e-05,0.0020511842604075,0.24,-0.3,0.0009537999342013,0.0,432000,0.819175,0.0530785,0.0,0.718505,0.025865,0.0,0.568953,0.0267085,0.0,0.0
